id,beds,price,abstract,city,state,create_date,expire_date
16674758,1,849,"  Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours: 

 Monday to Saturday: 12 PM - 12:30 PM and 4:30 PM - 5 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This quiet and clean walk-up building offers spacious bachelor and one bedroom apartments for rent in Ottawa. The apartments feature freshly painted walls, newly renovated bathrooms, and two appliance kitchens. The building also offers secure entranceways, on-site laundry facilities, and 24-hour emergency service. 

 In an excellent downtown Ottawa location, residents may walk to numerous amenities, including grocery, restaurants, medical facilities, and shopping. Commutes to work and school are made easy given the building s close proximity to the Queensway, to Ottawa s downtown business core, to the University of Ottawa, and the bridge to Gatineau. 

  Building features include:  

 Secure entranceways 
Newly renovated bathrooms 
On-Site laundry facilities 
24-hour emergency service 

   

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours: 

 Monday to Saturday: 12 PM - 12:30 PM and 4:30 PM - 5 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This quiet and clean walk-up building offers spacious bachelor and one bedroom apartments for rent in Ottawa. The apartments feature freshly painted walls, newly renovated bathrooms, and two appliance kitchens. The building also offers secure entranceways, on-site laundry facilities, and 24-hour emergency service. 

 In an excellent downtown Ottawa location, residents may walk to numerous amenities, including grocery, restaurants, medical facilities, and shopping. Commutes to work and school are made easy given the building s close proximity to the Queensway, to Ottawa s downtown business core, to the University of Ottawa, and the bridge to Gatineau. 

  Building features include:  

 Secure entranceways 
Newly renovated bathrooms 
On-Site laundry facilities 
24-hour emergency service 

   

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E      Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:  

 Monday to Saturday: 12 PM - 12:30 PM and 4:30 PM - 5 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This quiet and clean walk-up building offers spacious bachelor and one bedroom apartments for rent in Ottawa. The apartments feature freshly painted walls, newly renovated bathrooms, and two appliance kitchens. The building also offers secure entranceways, on-site laundry facilities, and 24-hour emergency service. 

 In an excellent downtown Ottawa location, residents may walk to numerous amenities, including grocery, restaurants, medical facilities, and shopping. Commutes to work and school are made easy given the building s close proximity to the Queensway, to Ottawa s downtown business core, to the University of Ottawa, and the bridge to Gatineau. 

  Building features include:  

 Secure entranceways 
Newly renovated bathrooms 
On-Site laundry facilities 
24-hour emergency service 

   

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

 Come visit your new home! Open house hours: 

 Monday to Saturday: 12 PM - 12:30 PM and 4:30 PM - 5 PM 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 This quiet and clean walk-up building offers spacious bachelor and one bedroom apartments for rent in Ottawa. The apartments feature f",Ottawa,ON,06/13/2014 10:17:24.34829,06/16/2014 10:18:53.973981
16674774,1,900,"  Spring into June Savings! Get June  OFF!  

 This 26-suite building is in an excellent downtown location, and features both bachelor and one bedroom apartments for rent in Ottawa. These spacious apartments feature freshly painted walls, two appliance kitchens, and hardwood flooring. The rental building itself offers 24 hour emergency service, on-site laundry facilities, and keyless remote access. Parking is also available for a monthly fee. 

 The famous Byward Market, countless trendy stores, bars, and restaurants are within walking distance of these Ottawa rental apartments. The building is also close to the University of Ottawa campus, making it a great location for students. Public transportation is easily accessible from this location, with a number of bus routes running through the nearby OC Transpo bus station. 

  Building features include:  

  On-site laundry facilities 
 Hardwood floors 
 24-hour emergency service 
 Secure entranceways 
 Parking   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E    This 26-suite building is in an excellent downtown location, and features both bachelor and one bedroom apartments for rent in Ottawa. These spacious apartments feature freshly painted walls, two appliance kitchens, and hardwood flooring. The rental building itself offers 24 hour emergency service, on-site laundry facilities, and keyless remote access. Parking is also available for a monthly fee. 

 The famous Byward Market, countless trendy stores, bars, and restaurants are within walking distance of these Ottawa rental apartments. The building is also close to the University of Ottawa campus, making it a great location for students. Public transportation is easily accessible from this location, with a number of bus routes running through the nearby OC Transpo bus station. 

  Building features include:  

  On-site laundry facilities 
 Hardwood floors 
 24-hour emergency service 
 Secure entranceways 
 Parking   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,06/13/2014 10:17:47.267154,06/21/2014 10:17:22.976806
16694828,1,3516,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:57.151087,06/16/2014 10:17:17.895216
16694789,1,3581,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:39.095431,06/16/2014 10:19:11.837256
16694749,2,5055,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:20.02006,06/16/2014 10:18:49.802
16694881,1,3350,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:29.693862,06/16/2014 10:19:07.754618
16694751,2,4309,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:21.083855,06/16/2014 10:19:24.890853
16694788,1,3272,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:43.046982,06/16/2014 10:19:46.556546
16694822,1,1950,"One bedroom in beautiful Andersonville walkup features granite/stainless kitchen with dishwasher/disposal, hardwood floors throughout, central air, separate living/dining room, Jacuzzi, amazing woodwork/ built-ins, on-site laundry, pets OK!None",Chicago,IL,06/14/2014 10:18:00.115658,06/19/2014 10:17:37.464618
16694911,2,4373,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:18:47.780764,06/16/2014 10:17:26.03621
16694787,1,3326,"Every day is an open house here at Peter Cooper Village and Stuyvesant town  please call, chat, email or schedule a visit, and the professional leasing team at PCVST will help you find your next Manhattan home. Our apartments start at or around $3000 and offer a variety of finishes, high-end appliances and Manhattan views.None",New York,NY,06/14/2014 10:17:42.908702,06/16/2014 10:17:45.301613
